Year,Month,Day,Time,Min,image_name,Clear,Cirrus,Cirrostratus,Stratus,Stratocumulus,Cumulus,Cirrocumulus,Nimbus,Clear_weighted,Cirrus_weighted,Cirrostratus_weighted,Stratus_weighted,Stratocumulus_weighted,Cumulus_weighted,Cirrocumulus_weighted,Nimbus_weighted,label,Temperature(C),Absolute_Humidity(g/m^3),Radiation Value
2025,12,1,19,30,IMG_0001,0.765,0,0.028,0.205,0,0,0.002,0,0.411970215,1.67E-05,0.01400785,0.112719351,0,0,0.001084292,0,1,21.48,16.19338834,-28.849
2025,12,1,19,40,IMG_0002,0.776,0,0.009,0.2,0,0.01,0.005,0,0.41979538,0,0.004469561,0.112460584,0,0.00519511,0.002391031,0,1,21.43,16.16535471,-29.3484
2025,12,1,19,50,IMG_0003,0.714,0,0.031,0.255,0,0,0,0,0.38692829,0,0.015357219,0.141057782,0,0,0,0,1,21.5,16.13673936,-28.8846
2025,12,1,20,0,IMG_0004,0.749,0,0.025,0.226,0,0,0,0,0.409104567,0,0.011603448,0.124626164,0,0,0,0,1,21.37,16.16540359,-28.8949
2025,12,1,20,10,IMG_0005,0.791,0,0.011,0.137,0,0.056,0.005,0,0.419027299,0,0.005127411,0.075703891,0,0.031029087,0.002417931,0,1,21.3,16.23040092,-28.4081
2025,12,1,20,20,IMG_0006,0.773,0,0.051,0.176,0,0,0,0,0.426754778,0,0.024819178,0.095394366,0,0,0,0,1,21.31,16.31439144,-27.7456
2025,12,1,20,30,IMG_0007,0.883,0,0.016,0.101,0,0,0,0,0.482829612,9.39E-07,0.007340925,0.053544434,0,0,0,0,1,21.31,16.25845638,-28.4439
2025,12,1,20,40,IMG_0008,0.824,0,0.033,0.143,0,0,0,0,0.459760765,0,0.015358984,0.0760391,0,0,0,0,1,21.29,16.22099519,-28.0941
2025,12,1,20,50,IMG_0009,0.849,0,0.023,0.127,0,0,0.002,0,0.474571169,0,0.011025669,0.068024985,0,0,0.001092188,0,1,21.3,16.26766934,-28.6687
2025,12,1,21,0,IMG_0010,0.9,0,0.03,0.071,0,0,0,0,0.511143773,0,0.013190986,0.036478779,0,0,0,0,1,21.34,16.32410344,-28.6371
2025,12,1,21,10,IMG_0011,0.87,0,0.04,0.091,0,0,0,0,0.501352667,9.99E-07,0.017864288,0.046835968,0,0,0,0,1,21.42,16.34363839,-28.5739
2025,12,1,21,20,IMG_0012,0.818,0,0.044,0.077,0,0.054,0.008,0,0.471162215,0,0.019376563,0.038566264,0,0.028467285,0.003773858,0,1,21.38,16.36197923,-28.3648
2025,12,1,21,30,IMG_0013,0.913,0,0.023,0.048,0,0.011,0.006,0,0.519052456,0,0.009142188,0.02417648,0,0.005413394,0.002711223,0,1,21.43,16.428206,-28.5214
2025,12,1,21,40,IMG_0014,0.834,0,0.049,0.069,0,0.043,0.006,0,0.486090835,0,0.022573588,0.033470846,4.09E-06,0.021489446,0.003065347,0,1,21.43,16.48453128,-28.4386
2025,12,1,21,50,IMG_0015,0.891,0,0.057,0.026,0,0.009,0.017,0,0.508828538,3.79E-05,0.021851698,0.013003568,0,0.005298918,0.00829813,0,1,21.48,16.56997876,-28.8863
2025,12,1,22,0,IMG_0016,0.822,0,0.112,0.049,0,0.016,0.001,0,0.493589686,0,0.044538026,0.023734037,0,0.007978651,0.000350353,0,1,21.42,16.56880907,-28.2611
2025,12,1,22,10,IMG_0017,0.977,0,0.014,0.008,0,0,0.001,0,0.587371439,0,0.005388507,0.003881273,0,0,0.000512883,0,1,21.38,16.58662883,-28.6361
2025,12,1,22,20,IMG_0018,0.958,0,0.014,0.028,0,0,0,0,0.601969118,0,0.005281535,0.012257347,0,0,0,0,1,21.4,16.53088564,-28.4431
2025,12,1,22,30,IMG_0019,0.968,0,0.011,0.02,0,0,0.001,0,0.604174564,0,0.004336877,0.008750503,0,0,0.000478651,0,1,21.43,16.52208147,-28.4221
2025,12,1,22,40,IMG_0020,0.698,0,0.009,0.058,0.001,0.209,0.025,0,0.417168202,0,0.003355484,0.026405011,0.000558691,0.09597023,0.009717931,0,1,21.38,16.58662883,-20.1934
2025,12,1,22,50,IMG_0021,0.215,0,0.002,0.164,0.163,0.455,0.002,0,0.130827855,0,0.000737237,0.074735074,0.106140174,0.250886215,0.000706986,0,1,21.44,16.73829697,-23.9989
2025,12,1,23,0,IMG_0022,0.399,0,0.002,0.055,0.003,0.537,0.003,0,0.257277997,0,0.000729169,0.022552141,0.001180386,0.254517991,0.001028087,0,1,21.32,16.67831059,-23.7916
2025,12,1,23,10,IMG_0023,0.589,0,0.002,0.084,0.031,0.292,0.002,0,0.405481273,0,0.000638522,0.036610044,0.0171013,0.150042954,0.001198302,0,1,21.32,16.58503145,-26.4738
2025,12,1,23,20,IMG_0024,0.877,0,0.003,0.016,0,0.102,0.001,0,0.592702118,0,0.001052569,0.006437034,0.000125879,0.053655672,0.000553974,0,1,21.39,16.59623983,-27.1947
2025,12,1,23,30,IMG_0025,0.874,0,0.036,0.053,0,0.035,0.001,0,0.589646402,0,0.01519502,0.021920838,2.32E-05,0.017340775,0.000643179,0,1,21.38,16.60534963,-27.5085
2025,12,1,23,40,IMG_0026,0.918,0,0.006,0.043,0,0.032,0,0,0.619731423,0,0.001646252,0.017476405,0,0.013070763,0.000101164,0,1,21.25,16.5736052,-26.4441
2025,12,1,23,50,IMG_0027,0.928,0,0.016,0.04,0.001,0.013,0.003,0,0.649060201,0,0.00531256,0.015950406,0.000542571,0.005073175,0.000988995,0,1,21.03,16.54677732,-27.1037
2025,12,2,0,0,IMG_0028,0.523,0,0.001,0.05,0.068,0.356,0.002,0,0.370946161,0,0.00028569,0.020220793,0.044151908,0.193830071,0.000653576,0,1,20.87,16.44813156,-25.3375
2025,12,2,0,10,IMG_0029,0,0,0,0.022,0.977,0,0,0.001,0,0,0,0.012066722,0.817748986,4.80E-05,0,0.000678703,2,20.76,16.46960423,-11.1037
2025,12,2,0,20,IMG_0030,0.001,0,0,0.105,0.894,0,0,0,0.000611478,0,0,0.039287034,0.691304733,0,0,0,2,20.74,16.54062858,-14.6042
2025,12,2,0,30,IMG_0031,0,0,0,0.004,0.004,0,0,0.992,0,0,0,0.00314683,0.002756911,0,0,0.88038765,3,20.84,16.60088464,-1.9638
2025,12,2,0,40,IMG_0032,0,0,0,0.027,0.973,0,0,0,0,0,0,0.010717473,0.705934112,0,1.41E-05,0,2,20.94,16.64295606,-6.2643
2025,12,2,0,50,IMG_0033,0,0,0,0,0.998,0,0,0.002,0,0,0,1.43E-05,0.82752678,0,0,0.001811959,2,20.98,16.66340115,-2.8866
2025,12,2,1,0,IMG_0034,0,0,0,0.001,0.003,0,0,0.995,0,0,0,0.000870718,0.00218276,0,0,0.906823272,3,20.98,16.69998381,-1.3404
2025,12,2,1,10,IMG_0035,0,0,0,0.002,0.003,0,0,0.995,0,0,0,0.001219449,0.002005386,0,0,0.909600654,3,20.98,16.73656647,-1.4186
2025,12,2,1,20,IMG_0036,0,0,0,0.615,0.139,0,0,0.247,0,0,0,0.495503628,0.088263897,0,0,0.206429755,2,20.99,16.85610643,-3.2525
2025,12,2,1,30,IMG_0037,0,0,0,0.002,0.003,0,0,0.996,0,0,0,0.001055101,0.00185444,0,0,0.906137169,3,20.99,16.96591819,-1.8616
2025,12,2,1,40,IMG_0038,0,0,0,0,0.003,0,0,0.997,0,0,0,0.000274204,0.002268307,0,0,0.908068848,3,20.98,17.01093641,-1.847
2025,12,2,1,50,IMG_0039,0,0,0,0,0.003,0,0,0.996,0,0,0,0.000302599,0.002336974,0,0,0.904339558,3,20.92,17.07930833,-2.0786
2025,12,2,2,0,IMG_0040,0,0,0,0,0.002,0,0,0.998,0,0,0,0.000147003,0.001722078,0,0,0.93235456,3,20.93,17.14395514,-1.8295
2025,12,2,2,10,IMG_0041,0,0,0,0,0.002,0,0,0.998,0,0,0,2.62E-05,0.001497897,0,0,0.905096124,3,20.88,17.16692718,-1.9216
2025,12,2,2,20,IMG_0042,0,0,0,0,0.002,0,0,0.998,0,0,0,0.000413867,0.001446109,0,0,0.933790212,3,20.84,17.18146203,-1.9456
2025,12,2,2,30,IMG_0043,0,0,0,0,0.002,0,0,0.998,0,0,0,4.84E-05,0.001936629,0,0,0.947098272,3,20.78,17.15774104,-1.8908
2025,12,2,2,40,IMG_0044,0,0,0,0,0.008,0,0,0.992,0,0,0,0.000197198,0.006932707,0,0,0.904074549,3,20.52,16.98883788,-2.0015
2025,12,2,2,50,IMG_0045,0,0,0,0.001,0.002,0,0,0.997,0,0,0,0.000449399,0.00186398,0,0,0.893887958,3,20.3,16.82481409,-2.2676
2025,12,2,3,0,IMG_0046,0,0,0,0.001,0.003,0,0,0.996,0,0,0,0.000690107,0.002536914,0,0,0.911330566,3,20.26,16.83815661,-2.465
2025,12,2,3,10,IMG_0047,0,0,0,0,0.002,0,0,0.997,0,0,0,0.000291406,0.001912177,0,0,0.916361914,3,20.25,16.82831911,-2.6423
2025,12,2,3,20,IMG_0048,0,0,0,0,0.004,0,0,0.996,0,0,0,0.00018892,0.002980093,0,0,0.900824053,3,20.23,16.72111394,-2.5825
2025,12,2,3,30,IMG_0049,0,0,0,0.001,0.003,0,0,0.997,0,0,0,0.000385322,0.002014986,0,0,0.881780912,3,20.13,16.46695969,-2.4446
2025,12,2,19,30,IMG_0050,0.354,0,0.007,0.639,0,0,0,0,0.182392007,0,0.003668487,0.386100819,0,0,0,0,1,20.11,13.1859815,-30.2879
2025,12,2,19,40,IMG_0051,0.229,0,0.002,0.764,0,0,0.004,0,0.119468412,0,0.001086591,0.459289656,0,0,0.002280469,0,1,20.33,13.24394098,-30.0987
2025,12,2,19,50,IMG_0052,0.307,0,0.005,0.688,0,0,0,0,0.152548843,0,0.002949189,0.421381475,0,0,3.74E-06,0,1,20.43,13.38526342,-29.2677
2025,12,2,20,0,IMG_0053,0.124,0,0.001,0.87,0,0,0.005,0,0.066956746,0,0.0006045,0.513425421,6.56E-05,0.000201059,0.00252669,0,1,20.39,13.56436178,-29.1998
2025,12,2,20,10,IMG_0054,0.14,0,0.004,0.856,0,0,0,0,0.073716564,0,0.002321334,0.513601082,0,0,1.35E-05,0,1,20.43,13.73247247,-28.5084
2025,12,2,20,20,IMG_0055,0.172,0,0.005,0.823,0,0,0,0,0.087590054,0,0.002927802,0.497588492,0,0,0,0,1,20.42,13.88202936,-28.5545
2025,12,2,20,30,IMG_0056,0.079,0,0,0.914,0,0,0.006,0,0.041616113,0,0.000215783,0.546801149,0,9.30E-05,0.00350788,0,1,20.47,14.04333398,-28.5128
2025,12,2,20,40,IMG_0057,0.085,0,0.005,0.91,0,0,0,0,0.043111245,0,0.002877456,0.552676104,0,0,0,0,1,20.55,14.1660981,-28.1809
2025,12,2,20,50,IMG_0058,0.031,0,0.001,0.963,0,0,0.006,0,0.016393142,0,0.000351713,0.569595207,0,0,0.003145801,0,1,20.46,14.19485486,-27.4655
2025,12,2,21,0,IMG_0059,0.003,0,0.018,0.962,0.01,0,0.006,0,0.001403335,0,0.009522649,0.556127389,0.005395808,0.000155927,0.003543555,0,1,20.51,14.15444971,-23.4311
2025,12,2,21,10,IMG_0060,0.01,0,0.022,0.954,0.003,0,0.011,0,0.005298475,0,0.012233459,0.554715482,0.001746943,0,0.006277306,0,1,20.52,14.18229611,-27.1169
2025,12,2,21,20,IMG_0061,0.046,0,0.039,0.895,0.003,0.01,0.007,0,0.020976563,0,0.025034555,0.526103854,0.001749564,0.00726742,0.004237425,0,1,20.34,14.09753009,-27.4484
2025,12,2,21,30,IMG_0062,0.112,0,0,0.879,0,0.005,0.004,0,0.058504372,0,4.87E-05,0.500857399,0,0.002870267,0.002153418,0,1,20.29,13.99667608,-27.6828
2025,12,2,21,40,IMG_0063,0.103,0,0.004,0.892,0,0,0.001,0,0.053911584,0,0.002464476,0.512401547,4.00E-06,0,0.000260389,0,1,20.26,13.96690012,-27.3306
2025,12,2,21,50,IMG_0064,0.09,0,0.004,0.905,0,0,0.001,0,0.046510832,0,0.002173415,0.518276209,1.65E-05,0,0.000571417,0,1,20,13.94091995,-27.6319
2025,12,2,22,0,IMG_0065,0.14,0,0.004,0.856,0,0,0,0,0.075116864,0,0.002139273,0.477880844,3.80E-06,0,0.000144817,0,1,19.97,13.8647141,-27.4527
2025,12,2,22,10,IMG_0066,0.081,0,0.003,0.913,0,0,0.003,0,0.044758939,0,0.001319524,0.488587207,0,0,0.001469884,0,1,20.05,13.7426954,-27.0946
2025,12,2,22,20,IMG_0067,0.059,0,0.003,0.936,0,0,0.002,0,0.033165505,0,0.001568773,0.502915017,0,0,0.000867946,0,1,19.84,13.67563399,-27.068
2025,12,2,22,30,IMG_0068,0.078,0,0.005,0.857,0.016,0.04,0.006,0,0.042704357,0,0.002393359,0.46080317,0.008198032,0.020632745,0.00303771,0,1,19.78,13.54744579,-24.735
2025,12,2,22,40,IMG_0069,0.002,0,0,0.625,0.34,0.032,0.001,0,0.001183391,0,0,0.335229282,0.26474079,0.016085029,0.000438439,0,2,19.97,13.41980164,-14.8916
2025,12,2,22,50,IMG_0070,0,0,0,0.191,0.74,0,0,0.069,0,0,0,0.137039618,0.605589881,0,2.37E-05,0.053717683,2,20.01,13.41151852,-11.1338
2025,12,2,23,0,IMG_0071,0,0,0,0.03,0.006,0,0,0.964,0,0,0,0.022337154,0.004325331,0,6.42E-06,0.803052381,2,20.15,13.41554318,-9.928
2025,12,2,23,10,IMG_0072,0,0,0,0.281,0.001,0,0,0.718,0,0,0,0.227932129,0.001014829,0,3.96E-05,0.636394674,2,19.93,13.4606509,-8.5457
2025,12,2,23,20,IMG_0073,0,0,0,0.029,0.03,0,0,0.942,0,0,0,0.022821575,0.026509533,0,0,0.811631227,2,19.98,13.44836954,-8.3986
2025,12,2,23,30,IMG_0074,0,0,0,0.243,0.004,0,0,0.754,0,0,0,0.206655942,0.002487951,0,1.89E-05,0.641016654,2,20.11,13.42417763,-7.9641
2025,12,2,23,40,IMG_0075,0,0,0,0.034,0.002,0,0,0.964,0,0,0,0.026908939,0.001544291,0,7.90E-06,0.82810803,2,20.14,13.44079108,-7.6613
2025,12,2,23,50,IMG_0076,0,0,0,0.009,0.011,0,0,0.98,0,0,0,0.006842593,0.008766617,0,0,0.877617188,2,20.2,13.62436589,-7.1447
2025,12,3,0,0,IMG_0077,0,0,0,0.005,0.018,0,0,0.977,0,0,0,0.003659383,0.015283308,0,0,0.860524279,2,20.2,13.70127058,-8.1486
2025,12,3,0,10,IMG_0078,0,0,0,0.014,0.388,0,0,0.598,0,0,0,0.011288386,0.325073355,0,0,0.53011881,2,20.25,13.63269143,-7.6809
2025,12,3,0,20,IMG_0079,0,0,0,0.002,0.002,0,0,0.996,0,0,0,0.001322912,0.001689235,0,0,0.929536373,3,20.25,13.75013907,-3.6559
2025,12,3,0,30,IMG_0080,0,0,0,0.001,0.002,0,0,0.996,0,0,0,0.000976472,0.001789926,0,0,0.927258083,3,20,14.0963949,-4.0161
2025,12,3,0,40,IMG_0081,0,0,0,0.001,0.002,0,0,0.996,0,0,0,0.000997446,0.00179375,0,0,0.924214596,3,19.83,14.17902038,-3.8873
2025,12,3,0,50,IMG_0082,0,0,0,0.001,0.003,0,0,0.996,0,0,0,0.000723362,0.002165084,0,0,0.927004056,3,19.64,13.95415844,-3.9431
2025,12,3,1,0,IMG_0083,0,0,0,0.001,0.003,0,0,0.996,0,0,0,0.000973084,0.001903726,0,0,0.931779733,3,19.52,13.95689796,-4.3059
2025,12,3,1,10,IMG_0084,0,0,0,0.001,0.003,0,0,0.996,0,0,0,0.000831596,0.002026773,0,0,0.928202622,3,19.46,13.63997254,-4.0555
2025,12,3,1,20,IMG_0085,0,0,0,0.001,0.003,0,0,0.996,0,0,0,0.000761215,0.001982467,0,0,0.933686366,3,19.46,13.60650021,-4.2346
2025,12,3,1,30,IMG_0086,0,0,0,0.001,0.003,0,0,0.995,0,0,0,0.000850008,0.002543127,0,0,0.930289521,3,19.37,13.4014696,-4.3613
2025,12,3,1,40,IMG_0087,0,0,0,0.001,0.002,0,0,0.997,0,0,0,0.000854988,0.001654349,0,0,0.930090407,3,19.33,13.35334725,-4.4831
2025,12,3,1,50,IMG_0088,0,0,0,0.002,0.002,0,0,0.996,0,0,0,0.001212117,0.001749564,0,0,0.93304372,3,19.25,13.22446813,-4.3024
2025,12,3,2,0,IMG_0089,0,0,0,0.002,0.003,0,0,0.995,0,0,0,0.001253065,0.002357685,0,0,0.930447716,3,19.24,13.13738039,-4.2386
2025,12,3,2,10,IMG_0090,0,0,0,0.001,0.003,0,0,0.996,0,0,0,0.000863972,0.001913063,0,0,0.931172198,3,19.2,13.04052832,-4.2274
2025,12,3,2,20,IMG_0091,0,0,0,0.002,0.002,0,0,0.996,0,0,0,0.001446312,0.001701255,0,0,0.933033263,3,19.2,12.95317392,-4.1612
2025,12,3,2,30,IMG_0092,0,0,0,0.002,0.002,0,0,0.996,0,0,0,0.001195883,0.001864956,0,0,0.931534217,3,19.05,12.71169159,-4.2763
2025,12,3,2,40,IMG_0093,0,0,0,0.002,0.002,0,0,0.996,0,0,0,0.001556107,0.001656535,0,0,0.928708256,3,18.98,12.74389114,-4.3488
2025,12,3,2,50,IMG_0094,0,0,0,0.002,0.002,0,0,0.996,0,0,0,0.001108774,0.001836553,0,0,0.924641218,3,18.98,12.73250249,-4.2569
2025,12,3,3,0,IMG_0095,0,0,0,0.002,0.002,0,0,0.996,0,0,0,0.001143419,0.001711328,0,0,0.92811905,3,18.96,12.55172562,-4.0792
2025,12,3,3,10,IMG_0096,0,0,0,0.001,0.003,0,0,0.996,0,0,0,0.000898377,0.00214378,0,0,0.924269802,3,18.96,12.3615972,-4.0083
2025,12,3,3,20,IMG_0097,0,0,0,0.002,0.002,0,0,0.996,0,0,0,0.001278989,0.001776931,0,0,0.922463679,3,19.01,12.42421124,-4.3712
2025,12,3,3,30,IMG_0098,0,0,0,0.001,0.002,0,0,0.996,0,0,0,0.000868127,0.001791309,0,0,0.930208271,3,18.97,12.50710612,-4.5753
2025,12,3,19,30,IMG_0099,0.002,0,0.002,0.429,0.411,0.001,0.154,0,6.70E-05,0,0.002175774,0.422368262,0.409416481,0.001218742,0.153387891,0.000383023,2,16.08,9.391835351,-6.2715
2025,12,3,19,40,IMG_0100,0,0,0,0.427,0.512,0.003,0.055,0.002,2.53E-06,0,0,0.420905889,0.511197386,0.003211756,0.05460133,0.002005266,2,16.09,9.307148585,-6.0872
2025,12,3,19,50,IMG_0101,0.001,0,0,0.471,0.5,0.002,0.023,0.004,1.54E-05,0,0,0.463360847,0.499521086,0.001545883,0.022498377,0.003761343,2,16.09,9.282504767,-6.3125
2025,12,3,20,0,IMG_0102,0,0,0,0.459,0.496,0.004,0.038,0.003,0,0,0,0.452329582,0.494788867,0.004231242,0.037593682,0.002875804,2,16.1,9.238794761,-6.4107
2025,12,3,20,10,IMG_0103,0,0,0,0.516,0.454,0.001,0.027,0.002,0,0,0,0.508542135,0.45337201,0.000730995,0.027078027,0.001643427,2,16.14,9.273493718,-6.3293
2025,12,3,20,20,IMG_0104,0,0,0,0.607,0.387,0,0,0.006,0,0,0,0.598607858,0.386941429,0,0.000195313,0.005621462,2,16.19,9.34697567,-6.3651
2025,12,3,20,30,IMG_0105,0,0,0,0.434,0.554,0.001,0,0.011,0,0,0,0.426758166,0.553939243,0.000525841,0,0.010980011,2,16.17,9.350833833,-6.2729
2025,12,3,20,40,IMG_0106,0,0,0,0.572,0.4,0,0,0.028,0,0,0,0.562563664,0.399265678,0,0,0.027756348,2,16.17,9.301307569,-6.364
2025,12,3,20,50,IMG_0107,0,0,0,0.468,0.447,0,0,0.084,0,0,0,0.456908819,0.4462282,0.000240385,0,0.08426111,2,16.21,9.231389361,-6.2647
2025,12,3,21,0,IMG_0108,0,0,0,0.559,0.414,0,0,0.027,0,0,0,0.549442698,0.413404597,0.000428185,0,0.026720403,2,16.23,9.16935658,-5.9431
2025,12,3,21,10,IMG_0109,0,0,0,0.674,0.284,0,0,0.042,0,0,0,0.661905581,0.283581468,0,0,0.041576465,2,16.28,9.219208278,-6.0866
2025,12,3,21,20,IMG_0110,0,0,0,0.711,0.176,0,0,0.112,0,0,0,0.697366226,0.175758301,0,0,0.112309608,2,16.22,9.105871349,-6.0884
2025,12,3,21,30,IMG_0111,0,0,0,0.568,0.09,0,0,0.342,0,0,0,0.552603463,0.089274016,0,0,0.341567037,2,16.24,8.985616795,-6.3304
2025,12,3,21,40,IMG_0112,0,0,0,0.425,0.009,0,0,0.566,0,0,0,0.408654199,0.00865812,0,0,0.561107918,3,16.32,8.856928203,-6.2371
2025,12,3,21,50,IMG_0113,0,0,0,0.069,0.621,0,0,0.309,0,0,0,0.064882429,0.578495177,0,0,0.291566474,2,16.36,8.807336392,-7.5726
2025,12,3,22,0,IMG_0114,0,0,0,0.082,0.905,0,0,0.014,0,0,0,0.067106167,0.810083782,0,1.98E-05,0.012108489,2,16.29,8.944852662,-14.7553
2025,12,3,22,10,IMG_0115,0,0,0,0.286,0.013,0,0,0.7,0,0,0,0.268777749,0.012144959,0,0,0.677187913,2,16.23,9.158310826,-6.9471
2025,12,3,22,20,IMG_0116,0,0,0,0.574,0.004,0,0,0.422,0,0,0,0.552475578,0.003174377,0,0,0.414233684,3,16.22,9.322513537,-6.2706
2025,12,3,22,30,IMG_0117,0,0,0,0.428,0.003,0,0,0.569,0,0,0,0.411250323,0.002619659,0,0,0.559013011,3,16.1,9.293591883,-6.0051
2025,12,3,22,40,IMG_0118,0,0,0,0.229,0.004,0,0,0.767,0,0,0,0.218547055,0.003088559,0,0,0.743250526,3,16.05,9.284688885,-6.016
2025,12,3,22,50,IMG_0119,0,0,0,0.146,0.003,0,0,0.851,0,0,0,0.136669464,0.002421229,0,0,0.82704689,3,15.95,9.097061372,-6.1404
2025,12,3,23,0,IMG_0120,0,0,0,0.094,0.003,0,0,0.904,0,0,0,0.086435592,0.002342045,0,0,0.870624677,3,15.95,8.955874328,-6.4148
2025,12,3,23,10,IMG_0121,0,0,0,0.039,0.003,0,0,0.958,0,0,0,0.035914904,0.002831062,0,0,0.922722889,2,15.82,8.943641217,-6.5283
2025,12,3,23,20,IMG_0122,0,0,0,0.004,0.003,0,0,0.994,0,0,0,0.00282346,0.002281588,0,0,0.941322701,3,15.77,8.930040918,-6.6192
2025,12,3,23,30,IMG_0123,0,0,0,0.003,0.003,0,0,0.994,0,0,0,0.002711959,0.002317593,0,0,0.945694373,3,15.75,8.845464883,-6.53
2025,12,3,23,40,IMG_0124,0,0,0,0.008,0.003,0,0,0.989,0,0,0,0.007171154,0.002091023,0,0,0.942212305,3,15.69,8.709139743,-6.4613
2025,12,3,23,50,IMG_0125,0,0,0,0.006,0.003,0,0,0.991,0,0,0,0.00495646,0.002492338,0,0,0.94131896,3,15.59,8.571503097,-6.427
2025,12,4,0,0,IMG_0126,0,0,0,0.009,0.003,0,0,0.989,0,0,0,0.00753267,0.002063597,0,0,0.942246327,3,15.47,8.476367182,-6.4624
2025,12,4,0,10,IMG_0127,0,0,0,0.002,0.002,0,0,0.996,0,0,0,0.001228966,0.001933534,0,0,0.945480649,3,15.4,8.531024667,-6.6435
2025,12,4,0,20,IMG_0128,0,0,0,0.003,0.003,0,0,0.994,0,0,0,0.002271928,0.002646409,0,0,0.933519689,3,15.36,8.358377969,-6.9472
2025,12,4,0,30,IMG_0129,0,0,0,0.005,0.003,0,0,0.992,0,0,0,0.003777194,0.002471687,0,0,0.930395455,3,15.31,8.326495665,-7.0587
2025,12,4,0,40,IMG_0130,0,0,0,0.005,0.003,0,0,0.992,0,0,0,0.004420688,0.002185705,0,0,0.921642601,3,15.29,8.23681735,-7.0572
2025,12,4,0,50,IMG_0131,0,0,0,0.003,0.003,0,0,0.994,0,0,0,0.002237695,0.002412447,0,0,0.92509559,3,15.27,8.325818575,-7.0289
2025,12,4,1,0,IMG_0132,0,0,0,0.003,0.003,0,0,0.995,0,0,0,0.002013371,0.00194402,0,0,0.926343975,3,15.22,8.418736094,-6.8586
2025,12,4,1,10,IMG_0133,0,0,0,0.03,0.005,0,0,0.966,0,0,0,0.025501187,0.00343155,0,0,0.887815918,2,15.19,8.47080321,-7.3213
2025,12,4,1,20,IMG_0134,0,0,0,0.012,0.003,0,0,0.985,0,0,0,0.009714393,0.002020147,0,0,0.894020613,3,15.14,8.496773926,-7.6308
2025,12,4,1,30,IMG_0135,0,0,0,0.007,0.004,0,0,0.989,0,0,0,0.00568922,0.002497964,0,0,0.88705797,2,15.18,8.469538952,-7.8443
2025,12,4,1,40,IMG_0136,0,0,0,0.01,0.005,0,0,0.986,0,0,0,0.007765775,0.003313717,0,0,0.872723212,2,15.34,8.3586952,-7.9752
2025,12,4,1,50,IMG_0137,0,0,0,0.014,0.004,0,0,0.982,0,0,0,0.010712613,0.002626202,0,8.19E-06,0.860196725,2,15.36,8.400294298,-8.1727
2025,12,4,2,0,IMG_0138,0,0,0,0.027,0.005,0,0,0.968,0,0,0,0.021566474,0.003411516,0,0,0.841371019,2,15.32,8.429559836,-8.146
2025,12,4,2,10,IMG_0139,0,0,0,0.019,0.004,0,0,0.977,0,0,0,0.013895553,0.002663762,0,3.61E-05,0.850942511,3,15.26,8.404083581,-7.8751
2025,12,4,2,20,IMG_0140,0,0,0,0.014,0.005,0,0,0.98,0,0,0,0.010609413,0.003408924,0,0,0.841475068,2,15.36,8.324320952,-8.2648
2025,12,4,2,30,IMG_0141,0,0,0,0.119,0.007,0,0,0.874,0,0,0,0.095803966,0.004385074,0,0,0.744774407,2,15.46,8.228737321,-9.0587
2025,12,4,2,40,IMG_0142,0,0,0,0.014,0.006,0,0,0.981,0,0,0,0.010206475,0.003760517,0,0,0.84026875,2,15.55,8.261869018,-8.0324
2025,12,4,2,50,IMG_0143,0,0,0,0.038,0.007,0,0,0.955,0,0,0,0.030918765,0.005079011,0,0,0.825837282,2,15.49,8.307105418,-8.0613
2025,12,4,3,0,IMG_0144,0,0,0,0.054,0.009,0,0,0.937,0,0,0,0.043445425,0.006069358,0,0,0.791751773,3,15.45,8.236914759,-7.9365
2025,12,4,3,10,IMG_0145,0,0,0,0.064,0.008,0,0,0.928,0,0,0,0.049789401,0.005868036,0,0,0.773515715,2,15.49,8.329549918,-8.2521
2025,12,4,3,20,IMG_0146,0,0,0,0.095,0.028,0,0,0.877,0,0,0,0.075085021,0.021121327,0,0,0.730876578,3,15.6,8.24442589,-8.5053
2025,12,4,3,30,IMG_0147,0,0,0,0.407,0.065,0,0,0.528,0,0,0,0.338492233,0.048723723,0,0,0.452308902,2,15.67,8.275475397,-8.1364
2025,12,4,19,30,IMG_0148,0,0,0,0.004,0.941,0,0,0.055,0,0,0,0.003723633,0.88867373,0,0,0.052527749,2,17.67,10.05376565,-11.4468
2025,12,4,19,40,IMG_0149,0,0,0,0,0.988,0,0,0.012,0,0,0,0.000334533,0.94317838,0,0,0.011238544,3,17.74,9.956749958,-10.6385
2025,12,4,19,50,IMG_0150,0,0,0,0,0.991,0,0,0.008,0,0,0,3.23E-05,0.957841399,0,0,0.008323821,2,17.83,9.969257649,-11.0598
2025,12,4,20,0,IMG_0151,0,0,0,0,0.999,0,0,0,0,0,0,0.000244599,0.946338379,0,0,0.000265219,2,17.91,9.926771348,-12.9187
2025,12,4,20,10,IMG_0152,0,0,0,0,0.992,0,0,0.008,0,0,0,0.000306904,0.941491121,0,0,0.007398039,2,17.93,9.889674945,-11.286
2025,12,4,20,20,IMG_0153,0,0,0,0.001,0.999,0,0,0,0,0,0,0.00052337,0.952622281,0,0,0,2,17.83,9.826405481,-10.1823
2025,12,4,20,30,IMG_0154,0,0,0,0,0.999,0,0,0.001,0,0,0,8.77E-05,0.952337357,0,0,0.000780394,2,17.84,9.842904428,-9.6104
