Year,Month,Day,Time,Min,image_name,Clear,Cirrus,Cirrostratus,Stratus,Stratocumulus,Cumulus,Cirrocumulus,Nimbus,Clear_weighted,Cirrus_weighted,Cirrostratus_weighted,Stratus_weighted,Stratocumulus_weighted,Cumulus_weighted,Cirrocumulus_weighted,Nimbus_weighted,label,Temperature(C),Absolute_Humidity(g/m^3),Radiation Value
2021,10,20,20,40,IMG_0057,0,0,0,0.003,0.018,0,0,0.98,0,0,0,0.002362575,0.017225766,0,0,0.950951172,2,22.6,20.08732697,-6.5676
2021,10,20,21,20,IMG_0061,0,0,0,0.048,0.017,0,0,0.935,0,0,0,0.045104372,0.016368277,0,0,0.87213898,2,22.5,19.97250596,-8.8537
2021,10,20,21,30,IMG_0062,0,0,0,0.004,0.111,0,0,0.885,0,0,0,0.003379905,0.10432165,0,0,0.826781701,2,22.5,19.97250596,-10.2634
2021,10,20,21,40,IMG_0063,0,0,0,0.03,0.029,0,0,0.941,0,0,0,0.026522498,0.027536321,0,0,0.89227968,2,22.5,19.97250596,-10.0864
2021,10,20,22,0,IMG_0065,0,0,0,0.305,0.016,0,0,0.678,0,0,0,0.283189573,0.015993795,0,0,0.64359372,2,22.5,19.97250596,-8.9893
2021,10,20,22,10,IMG_0066,0,0,0,0.085,0.13,0,0,0.785,0,0,0,0.076493975,0.118330326,0,0,0.734803718,2,22.5,19.97250596,-10.2744
2021,10,20,22,20,IMG_0067,0,0,0,0.368,0.05,0,0,0.582,0,0,0,0.329604011,0.047733075,0,0,0.539831438,2,22.5,19.97250596,-10.4327
2021,10,20,22,30,IMG_0068,0,0,0,0.188,0.002,0,0,0.811,0,0,0,0.171846747,0.001573077,0,0,0.742509367,2,22.5,19.97250596,-11.2459
2021,10,20,23,10,IMG_0072,0,0,0,0.135,0,0,0,0.865,0,0,0,0.11802316,0.000125669,0,0,0.785938439,2,22.5,19.97250596,-8.7179
2021,10,20,23,20,IMG_0073,0,0,0,0.505,0.041,0,0,0.454,0,0,0,0.451368307,0.038349181,0,0,0.420500563,2,22.5,19.97250596,-8.5092
2021,10,20,23,30,IMG_0074,0,0,0,0.034,0.82,0,0,0.146,0,0,0,0.03020595,0.734886644,0,0,0.132154094,2,22.5,19.97250596,-7.751
2021,10,21,0,0,IMG_0077,0,0,0,0.005,0.346,0,0,0.649,0,0,0,0.004101886,0.306616677,0,0,0.590089288,2,22.5,19.97250596,-7.692
2021,10,21,0,10,IMG_0078,0,0,0,0.118,0.866,0,0,0.016,0,0,0,0.106318404,0.778464603,0,0,0.014722115,2,22.5,19.97250596,-10.8361
2021,10,21,0,20,IMG_0079,0,0,0,0.022,0.465,0,0,0.513,0,0,0,0.020296913,0.415844704,0,0,0.459947919,2,22.5,19.97250596,-11.3363
2021,10,21,0,30,IMG_0080,0,0,0,0.039,0.036,0,0,0.925,0,0,0,0.034283887,0.031226082,0,0,0.833228846,2,22.5,19.97250596,-12.4784
2021,10,21,0,40,IMG_0081,0,0,0,0,0.016,0,0,0.984,0,0,0,6.96E-05,0.013605063,0,0,0.875529672,2,22.4,19.85825191,-9.103
2021,10,21,1,0,IMG_0083,0,0,0,0,0.001,0,0,0.999,0,0,0,0.000315625,0.000666068,0,0,0.90577041,2,22.4,19.85825191,-7.7517
2021,10,21,1,10,IMG_0084,0,0,0,0,0.593,0,0,0.407,0,0,0,0.000170005,0.540628448,0,0,0.371520636,2,22.5,19.97250596,-5.6209
2021,10,21,1,20,IMG_0085,0,0,0,0.002,0.998,0,0,0,0,0,0,0.001441895,0.870088762,0,0,0,2,22.4,19.85825191,-10.4555
2021,10,21,1,30,IMG_0086,0,0,0,0.023,0.977,0,0,0,0,0,0,0.019437395,0.824129312,0,0,0,2,22.5,19.97250596,-10.3703
2021,10,21,1,40,IMG_0087,0,0,0,0.105,0.884,0,0,0.011,0,0,0,0.087207294,0.768367503,0,0,0.009718254,2,22.4,19.85825191,-8.2871
2021,10,21,1,50,IMG_0088,0,0,0,0.028,0.843,0,0,0.128,0,0,0,0.02388925,0.731122206,0,0,0.109460164,2,22.4,19.85825191,-8.4725
2021,10,21,2,0,IMG_0089,0,0,0,0.361,0.639,0,0,0,0,0,0,0.305644651,0.565494494,0,0,5.80E-05,2,22.4,19.85825191,-10.0428
2021,10,21,2,10,IMG_0090,0,0,0,0.335,0.665,0,0,0,0,0,9.65E-05,0.28265021,0.578680416,0,0,0,2,22.4,19.85825191,-10.3622
2021,10,21,2,20,IMG_0091,0,0,0,0.049,0.025,0,0,0.926,0,0,0,0.042347198,0.021724023,0,0,0.821704642,2,22.4,19.85825191,-10.7314
2021,10,21,2,30,IMG_0092,0,0,0,0.018,0.001,0,0,0.981,0,0,0,0.013708226,0.00108415,0,0,0.855661884,2,22.4,19.85825191,-15.2513
2021,10,21,2,40,IMG_0093,0,0,0,0,0,0,0,1,0,0,0,0.000229928,7.35E-05,0,0,0.876497544,2,22.4,19.85825191,-9.4336
2021,10,21,2,50,IMG_0094,0,0,0,0,0.001,0,0,0.999,0,0,0,3.25E-05,0.000498235,0,0,0.855106107,2,22.3,19.74456251,-8.141
2021,10,21,3,0,IMG_0095,0,0,0,0,0.002,0,0,0.998,0,0,0,0.000385261,0.001431791,0,0,0.862367405,2,22.3,19.74456251,-7.6393
2021,10,21,3,10,IMG_0096,0,0,0,0.005,0.032,0,0,0.962,0,0,0,0.004545628,0.026719013,0,0,0.803707459,2,22.4,19.85825191,-7.3192
2021,10,22,23,50,IMG_0174,0,0,0,0.219,0,0,0,0.781,0,0,0,0.16594354,5.36E-05,0,0,0.629356438,2,18.7,14.7281096,-5.2871
2021,10,23,0,0,IMG_0175,0,0,0,0.082,0.001,0,0,0.918,0,0,0,0.06347983,0.000415197,0,0,0.713825323,2,18.8,14.65433234,-5.5346
2021,10,23,0,20,IMG_0177,0,0,0,0.204,0,0,0,0.796,0,0,0,0.149394351,5.26E-05,0,0,0.633779372,2,18.9,14.41710546,-5.3808
2021,10,25,23,20,IMG_0295,0,0,0,0.053,0.947,0,0,0,0,0,0,0.031789566,0.701074865,0,0,0.000155807,2,21.4,14.99711022,-5.428
2021,10,25,23,30,IMG_0296,0,0,0,0.297,0.197,0,0,0.505,0,0,0,0.209865167,0.151827366,0,0,0.409593262,2,21.6,14.41290862,-4.9806
2021,10,26,0,0,IMG_0299,0,0,0,0.17,0.362,0,0,0.468,0,0,0,0.118482895,0.27276534,0,0,0.38237633,2,21.6,14.60255216,-3.9395
2021,10,26,0,10,IMG_0300,0,0,0,0.354,0.34,0,0,0.306,0,0,0,0.250994794,0.253152133,0,0,0.262598595,2,21.7,14.30561601,-4.01
2021,10,26,0,20,IMG_0301,0,0,0,0.012,0.988,0,0,0,0,0,0,0.00707011,0.713814836,0,0,0,2,21.7,14.49635756,-4.6049
2021,10,26,0,30,IMG_0302,0,0,0,0.029,0.971,0,0,0,0,0,0,0.016351014,0.700711636,0,0,0,2,22,14.36107574,-6.5099
2021,10,26,0,40,IMG_0303,0,0,0,0.022,0.978,0,0,0,0,0,0,0.0123654,0.708391369,0,0,0,2,22,14.16700714,-4.8388
2021,10,26,0,50,IMG_0304,0,0,0,0.063,0.926,0,0,0.011,0,0,0,0.037520005,0.685176164,0,0,0.008058421,2,22.1,14.24877394,-4.6111
2021,10,26,1,20,IMG_0307,0,0,0,0.042,0.958,0,0,0,0,0,0,0.023596492,0.644300879,0,0,1.09E-05,2,21.8,14.77206848,-4.7282
2021,10,26,1,40,IMG_0309,0,0,0,0.057,0.943,0,0,0,0,0,0,0.0341013,0.639888056,0,0,0,2,21.7,14.87784065,-5.3531
2021,10,26,1,50,IMG_0310,0,0,0,0.028,0.972,0,0,0,0,0,0,0.015567646,0.678826472,0,0,0,2,21.6,14.79219569,-6.1773
2021,10,26,2,10,IMG_0312,0,0,0,0.091,0.909,0,0,0,0,0,0,0.05260172,0.650471725,0,0,4.79E-05,2,22,14.74921292,-5.8552
2021,10,26,2,20,IMG_0313,0,0,0,0.029,0.971,0,0,0,0,0,0,0.015253463,0.672496229,0,0,0,2,22,14.74921292,-7.9162
2021,10,26,2,30,IMG_0314,0,0,0,0.117,0.883,0,0,0,0,0,0,0.067839633,0.608473235,0,0,0,2,22,14.74921292,-6.1797
2021,10,26,3,10,IMG_0318,0,0,0,0.11,0.889,0,0,0.001,0,0,0,0.060735291,0.649382189,0,0,0.000335299,2,21.9,14.85746203,-4.3641
2021,10,26,3,20,IMG_0319,0,0,0,0.145,0.855,0,0,0,0,0,0,0.085121402,0.614147491,0,0,0,2,22,14.74921292,-4.4237
2021,10,26,23,30,IMG_0330,0.1,0,0,0.199,0.007,0.694,0,0,0.067942796,0,0,0.106158827,0.003529349,0.285954793,0.000200999,0,2,22.5,15.17910453,-16.8408
2021,10,27,0,10,IMG_0334,0.349,0,0,0.196,0.005,0.423,0.027,0,0.249546364,0,0,0.10348125,0.002314205,0.15066745,0.010871597,0,2,22.4,15.29085397,-20.105
2021,10,27,0,20,IMG_0335,0.171,0,0,0.095,0.021,0.392,0.32,0,0.118000331,0,0,0.051139175,0.011250736,0.184960352,0.158531648,0,2,22.4,15.29085397,-14.6464
2021,10,27,0,30,IMG_0336,0.248,0,0,0.112,0.072,0.528,0.04,0,0.18610966,0,0,0.063453057,0.038367007,0.237848325,0.018440092,0,2,22.3,15.20331313,-14.447
2021,10,27,0,40,IMG_0337,0.124,0,0.008,0.095,0.056,0.014,0.703,0,0.086677299,0,0.004799857,0.052565189,0.030469546,0.005919411,0.31921866,0,2,22.3,15.40075876,-18.4405
2021,10,27,0,50,IMG_0338,0.127,0,0,0.074,0.027,0.054,0.718,0,0.096958428,0,0,0.040762012,0.014927239,0.023733474,0.33884191,0,2,22.2,15.31251965,-14.2318
2021,10,27,1,0,IMG_0339,0.21,0,0,0.092,0.028,0.597,0.073,0,0.15771564,0,0,0.049390227,0.015164911,0.259087305,0.035931227,0,2,22.2,15.31251965,-16.3016
2021,10,27,1,10,IMG_0340,0.277,0,0,0.112,0.019,0.564,0.028,0,0.205025721,0,0,0.057555296,0.009546567,0.240801931,0.012956438,0,2,22.2,15.11620529,-15.8266
2021,10,27,1,20,IMG_0341,0.18,0,0,0.111,0.007,0.703,0,0,0.130135922,0,0,0.056187132,0.003247814,0.280954733,0.000125819,0,2,22.4,14.89368893,-16.5438
2021,10,27,1,30,IMG_0342,0.348,0,0,0.123,0.009,0.52,0.001,0,0.259484998,0,0,0.061449234,0.004145485,0.199721822,0.000209803,0,2,22.5,14.97937947,-18.7053
2021,10,27,2,10,IMG_0346,0.132,0,0,0.056,0,0.812,0,0,0.08971902,0,0,0.02637482,9.66E-05,0.340610419,0,0,2,22.4,15.09227145,-20.1485
2021,10,27,2,20,IMG_0347,0.555,0,0,0.06,0.001,0.384,0.001,0,0.425600045,0,0,0.027665204,0.000403027,0.148586208,0.000386118,0,2,22.4,15.09227145,-21.4352
2021,10,27,3,30,IMG_0354,0.242,0,0.003,0.341,0.374,0,0.041,0,0.179141564,0,0.000960652,0.132861606,0.139630852,0.000121514,0.014909916,0,2,22.2,14.91989094,-18.9205
2021,10,27,19,30,IMG_0355,0,0,0.007,0.625,0.368,0,0,0,0,0,0.003056656,0.414959638,0.201242721,0,0,0,2,22.6,14.06112888,-17.3035
2021,10,27,19,40,IMG_0356,0.02,0,0.026,0.726,0.229,0,0,0,0.013096544,0,0.011393585,0.446510562,0.110444772,0,0.000221469,0,2,22.5,13.98075417,-20.0283
2021,10,27,19,50,IMG_0357,0.175,0,0.078,0.587,0.033,0.008,0.119,0,0.11126087,0,0.038117518,0.341041286,0.015522897,0.003977306,0.059224174,0,2,22.5,14.18047923,-22.0624
2021,10,27,20,0,IMG_0358,0.015,0,0.333,0.475,0.149,0,0.028,0,0.01022521,1.38E-05,0.160003591,0.29404668,0.074774437,0,0.013910224,0,2,22.3,14.21608501,-23.3178
2021,10,27,20,40,IMG_0362,0.107,0,0.099,0.794,0,0,0,0,0.071604124,0,0.049380213,0.416244817,0,0,0,0,2,22.1,14.05358525,-25.3815
2021,10,27,20,50,IMG_0363,0.104,0,0,0.896,0,0,0,0,0.069777794,0,7.42E-06,0.458732414,0,0,0,0,2,22.1,14.05358525,-25.5117
2021,10,27,22,50,IMG_0375,0.231,0.001,0.04,0.496,0,0,0.232,0,0.158699422,0.000263424,0.012465002,0.281393645,0,0,0.067195598,0,2,21.8,13.81284325,-23.6619
2021,10,27,23,10,IMG_0377,0.019,0.152,0.563,0.258,0,0,0.008,0,0.01331872,0.054851112,0.23868569,0.146503816,4.78E-05,0,0.002637455,0,2,21.8,13.62099821,-22.4552
2021,10,27,23,20,IMG_0378,0,0,0,0.701,0.299,0,0,0,0,0,9.18E-05,0.434800413,0.185003621,0,0,0,2,21.7,13.73339137,-13.7662
2021,10,27,23,30,IMG_0379,0,0,0.001,0.5,0.289,0.003,0.208,0,0,0,0.000403944,0.349759938,0.193844501,0.001522551,0.120476615,0,2,21.9,13.50678366,-10.912
2021,10,27,23,40,IMG_0380,0,0,0,0.317,0.622,0,0,0.061,0,0,0,0.216671702,0.439654327,0,0,0.046080521,2,21.9,13.50678366,-9.7036
2021,10,27,23,50,IMG_0381,0,0,0,0.249,0.749,0,0,0.002,0,0,0,0.167772198,0.507081122,0,0,0.001463815,2,21.9,13.31382961,-11.8465
2021,10,28,0,0,IMG_0382,0,0,0.02,0.192,0.367,0.002,0.419,0,0,0,0.013084638,0.123428042,0.228475,0.001510832,0.228367743,0,2,21.9,13.12087556,-14.0374
2021,10,28,0,10,IMG_0383,0.064,0.003,0.068,0.159,0.012,0,0.694,0,0.051242045,0.00135776,0.039325714,0.098773362,0.006751863,0,0.309210675,0,2,21.8,13.23730812,-21.206
2021,10,28,0,20,IMG_0384,0.185,0,0.026,0.187,0.008,0.005,0.589,0,0.127900376,0,0.015027456,0.113497949,0.004747799,0.002404703,0.197680349,0,2,21.8,13.23730812,-22.6231
2021,10,28,0,40,IMG_0386,0.197,0,0,0.206,0.027,0.003,0.567,0,0.144435509,0,8.31E-05,0.118877381,0.014415858,0.001625631,0.216348685,0,2,21.8,13.04546307,-23.1008
2021,10,28,0,50,IMG_0387,0.018,0.002,0.033,0.204,0.016,0,0.727,0,0.013598287,0.000521011,0.010954943,0.113142233,0.007773438,0,0.255930574,0,2,21.7,13.16116673,-22.4687
2021,10,28,1,0,IMG_0388,0.356,0,0.017,0.188,0.028,0.045,0.368,0,0.257372206,0,0.008803703,0.107580454,0.015101307,0.015661764,0.143050676,0,2,21.8,13.04546307,-22.3818
2021,10,28,1,10,IMG_0389,0,0,0,0.244,0.756,0,0,0,0,0,0,0.15262364,0.463440505,0,0,3.96E-05,2,21.7,13.16116673,-14.7202
2021,10,28,1,20,IMG_0390,0,0,0,0.01,0.735,0,0,0.255,0,0,0,0.006140738,0.485041421,0,0,0.172286336,2,21.8,13.23730812,-8.5392
2021,10,28,1,30,IMG_0391,0.001,0,0,0.171,0.827,0.001,0,0,0.000533827,0,0,0.101124414,0.446446845,0.000469336,8.75E-06,0,2,21.9,13.12087556,-12.6234
2021,10,28,1,50,IMG_0393,0.351,0.001,0.028,0.189,0.025,0.009,0.397,0,0.256455416,0.000234525,0.012993202,0.106430469,0.013634165,0.004997175,0.143332625,0,2,21.7,12.97042518,-25.0139
2021,10,28,2,0,IMG_0394,0,0,0,0.289,0.642,0,0.069,0,0.000144081,0,0,0.17602956,0.324920433,0,0.032223821,0,2,21.6,13.08540388,-18.0003
2021,10,28,2,10,IMG_0395,0.035,0,0.018,0.327,0.23,0,0.391,0,0.026408902,4.71E-05,0.009503944,0.209447972,0.118264573,0,0.151842916,0,2,21.7,12.97042518,-11.9384
2021,10,28,2,20,IMG_0396,0.113,0,0,0.22,0.177,0.034,0.455,0,0.083248843,0,0,0.127744419,0.086521845,0.014362245,0.185337154,0,2,21.8,13.04546307,-21.4226
2021,10,28,2,50,IMG_0399,0,0,0,0.11,0.89,0,0,0,0,0,0,0.065609886,0.552203057,0,0,0,2,21.7,12.97042518,-18.8577
2021,10,28,3,0,IMG_0400,0,0,0,0.183,0.817,0,0,0,0,0,0,0.107610885,0.515043187,0,0,0,2,21.7,12.97042518,-13.852
2021,10,28,3,10,IMG_0401,0.022,0,0,0.204,0.769,0.005,0,0,0.015602051,0,0,0.116092661,0.45294194,0.002199962,6.78E-06,0,2,21.6,12.89576035,-13.9008
2021,10,28,3,20,IMG_0402,0.036,0,0,0.104,0.807,0.053,0,0,0.027011779,0,0,0.05521576,0.489814378,0.017413424,0,0,2,21.6,12.89576035,-16.8123
2021,10,28,3,30,IMG_0403,0,0,0,0.056,0.944,0,0,0,0,0,0,0.034822949,0.58305954,0,0,2.73E-05,2,21.7,13.16116673,-11.9439
2021,10,28,19,30,IMG_0404,0.004,0,0,0.996,0,0,0,0,0.002627502,0,0.00014037,0.530783902,0,0,0,0,2,21.7,11.8259759,-27.4147
2021,10,28,19,40,IMG_0405,0.017,0,0,0.983,0,0,0,0,0.010986576,0,0.000179965,0.52109393,0,0,0,0,2,21.9,11.77019719,-28.4486
2021,10,29,0,0,IMG_0406,0.297,0.013,0.053,0.414,0.001,0,0.222,0,0.220539273,0.004167758,0.014847078,0.219641955,0.00078122,0,0.081457009,0,2,20.6,12.16929382,-24.6627
2021,10,29,1,10,IMG_0413,0.437,0,0,0.563,0,0,0,0,0.324725293,0,0,0.287244411,0,0,0,0,2,20.5,12.45447422,-22.9332
2021,10,29,1,30,IMG_0415,0.424,0,0,0.576,0,0,0,0,0.312716286,0,0,0.307809525,0,0,0,0,2,20.1,12.51478534,-24.1668
2021,10,29,1,40,IMG_0416,0.367,0,0,0.633,0,0,0,0,0.267520681,0,0,0.342228065,0,0,0,0,2,20.2,13.11261446,-23.9629
2021,10,29,1,50,IMG_0417,0,0,0,0.671,0.329,0,0,0.001,6.10E-06,0,0,0.348403125,0.167425233,0,0,0.000444066,2,20.3,13.89281439,-22.9397
2021,10,29,2,0,IMG_0418,0,0,0,0.58,0.419,0,0,0,0,0,0.000168209,0.324838214,0.172119389,0,0,5.10E-05,2,20.3,14.42038962,-20.7508
2021,10,29,2,10,IMG_0419,0.033,0,0,0.589,0.367,0.001,0,0.009,0.024472243,0,0,0.308101164,0.197370643,0.000614303,0,0.005877021,2,20.3,14.77210644,-26.2197
2021,10,29,2,30,IMG_0421,0.063,0,0.008,0.76,0.169,0,0,0,0.046871815,0,0.003759518,0.361406783,0.074758909,0,0,0,2,20.4,14.85851946,-19.5374
2021,10,29,2,40,IMG_0422,0,0,0,0,0.684,0,0,0.315,0,0,0,0.000274084,0.476630311,0,0,0.213554808,2,20.4,14.68163232,-14.9372
2021,10,29,3,0,IMG_0424,0,0,0,0.004,0.929,0,0,0.067,0,0,0,0.00186537,0.685955649,0,0,0.043962695,2,20.7,14.76037618,-4.1571
2021,10,29,19,30,IMG_0428,0,0,0,0.826,0.174,0,0,0,0,0,0,0.541057985,0.106847837,0,0,0,2,21.5,12.44436505,-15.6278
2021,10,29,19,40,IMG_0429,0,0,0,0.453,0.547,0,0,0,0,0,0,0.301287147,0.310568029,0,2.30E-06,0,2,21.4,12.56007981,-15.5317
2021,10,29,19,50,IMG_0430,0,0,0,0.365,0.169,0.001,0.465,0,0,0,8.68E-05,0.241571665,0.087676668,0.000251961,0.236725346,0,2,21.2,12.60080083,-20.5315
2021,10,29,20,0,IMG_0431,0,0,0,0.415,0.585,0,0,0,0,0,0,0.274146191,0.322029567,0.000224038,2.62E-05,0,2,21.2,12.60080083,-18.8719
2021,10,29,20,10,IMG_0432,0,0,0.002,0.417,0.581,0,0,0,0,0,0.001277224,0.276474684,0.350799542,0,0,1.81E-05,2,21.1,12.71221326,-17.1672
2021,10,29,20,20,IMG_0433,0,0,0,0.41,0.59,0,0,0,0,0,0,0.277527396,0.355049549,0,0,0,2,21,12.82185844,-16.9144
2021,10,29,20,30,IMG_0434,0,0,0,0.651,0.349,0,0,0,0,0,0,0.42899831,0.20174556,0,0,0,2,20.8,12.67379643,-15.8769
2021,10,29,20,40,IMG_0435,0,0,0,0.482,0.518,0,0,0,0,0,0.000204327,0.324818412,0.318580995,0,0,0,2,20.8,12.67379643,-15.9035
2021,10,29,20,50,IMG_0436,0,0,0,0.578,0.422,0,0,0,0,0,0,0.383139318,0.254287981,0,0,0,2,20.8,12.67379643,-15.0863
2021,10,29,21,0,IMG_0437,0,0,0,0.66,0.34,0,0,0,0,0,0,0.434588139,0.175865002,0,0,0,2,20.9,12.74764169,-14.9098
2021,10,29,21,10,IMG_0438,0,0,0.018,0.357,0.073,0,0.552,0,0,0,0.010464273,0.247930574,0.036100759,3.57E-05,0.255082835,0,2,20.9,12.74764169,-16.0419
2021,10,29,21,20,IMG_0439,0.004,0,0.007,0.425,0.203,0.004,0.357,0,0.002475075,0,0.003601585,0.290102727,0.095617488,0.001692323,0.147379041,0,2,20.8,12.85485067,-16.8532
2021,10,29,21,30,IMG_0440,0.032,0.009,0.081,0.359,0.19,0.001,0.327,0,0.022363281,0.004411764,0.036627577,0.260752351,0.109064446,0.00090966,0.126154815,0,2,20.7,12.78032571,-18.2905
2021,10,29,21,40,IMG_0441,0.009,0,0,0.198,0.793,0,0,0,0.006390993,0,0,0.135484007,0.553286644,0,0,2.53E-05,2,20.8,13.0359049,-18.0965
2021,10,29,21,50,IMG_0442,0.008,0,0,0.201,0.791,0,0,0,0.005292939,0,0,0.129153087,0.498896913,0.000123377,0,0.000138604,2,20.9,13.11186002,-19.632
2021,10,29,22,0,IMG_0443,0.016,0,0,0.216,0.758,0.01,0,0,0.011178711,0,0,0.149537027,0.458921837,0.004930093,2.47E-05,0,2,20.8,13.0359049,-20.1904
2021,10,29,22,10,IMG_0444,0.029,0,0,0.364,0.425,0.031,0.15,0,0.018242067,0,0,0.245279627,0.246805213,0.014643427,0.069695575,0,2,20.9,13.11186002,-20.1147
2021,10,29,22,20,IMG_0445,0,0,0,0.203,0.796,0,0,0.001,0,0,0,0.142259525,0.521708646,0,0,0.000771973,2,21,13.00502784,-18.4171
2021,10,29,22,30,IMG_0446,0,0,0,0.229,0.771,0,0,0,0,0,0,0.160919351,0.541857001,0,0,7.32E-05,2,20.9,13.11186002,-10.1156
2021,10,29,22,40,IMG_0447,0,0,0,0.232,0.727,0,0,0.041,0,0,0,0.164906318,0.555432249,0,0,0.029244494,2,21.1,13.26491818,-7.6062
2021,10,29,22,50,IMG_0448,0,0,0,0.228,0.772,0,0,0,0,0,0,0.140980484,0.509401104,4.78E-05,0,0,2,21.1,13.26491818,-8.0142
2021,10,29,23,10,IMG_0450,0,0,0,0.115,0.885,0,0,0,0,0,0,0.069066474,0.619078936,0,0,0,2,20.9,13.11186002,-18.6516
2021,10,29,23,20,IMG_0451,0.108,0,0.008,0.307,0.554,0.023,0,0,0.080324226,0,0.004797175,0.173188957,0.358914881,0.010630889,0,5.33E-06,2,20.8,13.21695914,-12.3436
2021,10,29,23,30,IMG_0452,0,0,0,0.073,0.927,0,0,0,0,0,0.000115535,0.045681265,0.606475593,0,0,0,2,20.8,13.21695914,-14.1045
2021,10,29,23,40,IMG_0453,0,0,0,0.263,0.737,0,0,0,7.31E-06,0,0,0.155812417,0.402242586,0,3.77E-06,0,2,21.1,13.44915316,-12.7455
2021,10,29,23,50,IMG_0454,0.001,0,0,0.273,0.587,0.001,0.137,0,0.000669396,0,0,0.155275526,0.27280652,0.000615047,0.052891947,0,2,21.1,13.44915316,-16.3504
2021,10,30,0,0,IMG_0455,0.363,0,0.131,0.468,0.001,0,0.037,0,0.265098392,0,0.043087823,0.238272386,0.000359548,0,0.012783338,0,2,21,13.55453606,-20.8178
2021,10,30,0,10,IMG_0456,0,0,0,0.45,0.55,0,0,0,0,0,0,0.234102299,0.298241511,0,0,0,2,20.8,13.5790676,-16.5294
2021,10,30,0,20,IMG_0457,0,0,0,0.009,0.991,0,0,0,0,0,0,0.005938206,0.647531077,0,0,0,2,20.6,13.60097545,-12.278
2021,10,30,0,30,IMG_0458,0,0,0,0.074,0.925,0,0,0.001,0,0,0,0.050105672,0.596355349,0,0,0.000493111,2,20.7,13.68034865,-10.7256
2021,10,30,0,40,IMG_0459,0,0,0,0.008,0.992,0,0,0,0,0,0,0.005053643,0.627521973,0,0,0,2,20.5,13.69992164,-7.8091
2021,10,30,0,50,IMG_0460,0,0,0,0.004,0.995,0,0,0.001,0,0,0,0.002311313,0.651584976,0,0,0.00052319,2,20.4,13.79719664,-7.075
2021,10,30,1,0,IMG_0461,0,0,0.001,0.131,0.868,0,0,0,0,0,0.000467278,0.065258887,0.440783105,0,0,0.000137072,2,20.7,13.86035324,-12.904
2021,10,30,1,10,IMG_0462,0,0,0,0.029,0.971,0,0,0,0,0,0,0.017624286,0.586463544,0,0,0,2,20.7,14.04035783,-9.1073
2021,10,30,1,20,IMG_0463,0,0,0,0.101,0.898,0,0,0.001,0,0,0,0.054913627,0.532709247,0,0,0.000751495,2,20.6,13.95889586,-8.2649
2021,10,30,1,30,IMG_0464,0,0,0.001,0.247,0.752,0,0,0,0,0,0.000494734,0.114722468,0.380887598,0,0,0,2,20.7,14.04035783,-11.3903
2021,10,30,1,40,IMG_0465,0,0,0.017,0.656,0.327,0,0,0,0,0,0.00492962,0.266965407,0.149340242,0,1.59E-06,0,2,20.7,14.04035783,-13.9567
2021,10,30,1,50,IMG_0466,0,0,0,0.051,0.948,0,0,0,0,0,0.000287545,0.025701803,0.492699316,0,0,0,2,20.7,14.04035783,-11.4612
2021,10,30,2,0,IMG_0467,0,0,0,0.09,0.91,0,0,0,0,0,0,0.053246252,0.471327772,0,0,1.41E-05,2,20.7,14.22036241,-11.3954
2021,10,30,2,10,IMG_0468,0,0,0,0.088,0.912,0,0,0,0,0,0,0.056249497,0.518092653,0,0,0,2,20.8,14.12223031,-11.1007
2021,10,30,2,20,IMG_0469,0,0,0,0.083,0.917,0,0,0,0,0,0,0.043399001,0.529324331,0,0,0.000215347,2,20.7,14.22036241,-9.1292
2021,10,30,2,30,IMG_0470,0,0,0,0.474,0.526,0,0,0,0,0,0,0.260968758,0.249319704,0,0,5.24E-05,2,20.8,14.12223031,-14.9984
2021,10,30,2,40,IMG_0471,0,0,0,0.005,0.995,0,0,0,0,0,0,0.003137312,0.60019511,0,0,0,2,20.8,14.12223031,-11.2362
2021,10,30,2,50,IMG_0472,0,0,0,0.031,0.969,0,0,0,0,0,0,0.018178996,0.637306573,0,0,0.000231603,2,20.8,14.12223031,-8.6229
2021,10,30,3,0,IMG_0473,0,0,0,0.016,0.984,0,0,0,0,0,0,0.009305213,0.595740182,0,0,0,2,20.9,14.02240586,-12.196
2021,10,30,3,10,IMG_0474,0,0,0,0.152,0.844,0,0,0.004,0,0,0,0.100176931,0.561900451,0,0,0.002725361,2,20.9,14.20451502,-8.0412
2021,10,30,3,20,IMG_0475,0,0,0,0.005,0.544,0,0,0.451,0,0,0,0.00327053,0.376429139,0,0,0.297248918,2,21,14.10404428,-7.6067
2021,10,30,3,30,IMG_0476,0,0,0,0.023,0.919,0,0,0.058,0,0,0,0.014016985,0.597291992,0,0,0.03655178,2,21,14.10404428,-6.7911
2021,10,30,20,20,IMG_0482,0,0,0,0.011,0.983,0,0,0.006,0,0,0,0.008532332,0.82345812,0,0,0.005055619,2,21.8,14.0046883,-9.6357
2021,10,30,20,30,IMG_0483,0,0,0,0,0.802,0,0,0.198,0,0,0,3.34E-05,0.698855874,0,0,0.177446004,2,21.7,13.73339137,-6.4379
2021,10,30,20,50,IMG_0485,0,0,0,0,1,0,0,0,0,0,0,1.30E-05,0.798587154,0,0,5.89E-06,2,21.8,13.62099821,-5.3582
2021,10,30,21,0,IMG_0486,0,0,0,0,0.645,0,0,0.355,0,0,0,0.000115535,0.545926217,0,0,0.308590482,2,21.7,13.73339137,-6.2452
